"","fips","county_name","state_abbr","state_name"
"2513",47163,"Sullivan","TN","Tennessee"
"2514",47165,"Sumner","TN","Tennessee"
"2515",47167,"Tipton","TN","Tennessee"
"2516",47169,"Trousdale","TN","Tennessee"
"2517",47171,"Unicoi","TN","Tennessee"
"2518",47173,"Union","TN","Tennessee"
"2519",47175,"Van Buren","TN","Tennessee"
"2520",47177,"Warren","TN","Tennessee"
"2521",47179,"Washington","TN","Tennessee"
"2522",47181,"Wayne","TN","Tennessee"
"2523",47183,"Weakley","TN","Tennessee"
"2524",47185,"White","TN","Tennessee"
"2525",47187,"Williamson","TN","Tennessee"
"2526",47189,"Wilson","TN","Tennessee"
"2527",48001,"Anderson","TX","Texas"
"2528",48003,"Andrews","TX","Texas"
"2529",48005,"Angelina","TX","Texas"
"2530",48007,"Aransas","TX","Texas"
"2531",48009,"Archer","TX","Texas"
"2532",48011,"Armstrong","TX","Texas"
"2533",48013,"Atascosa","TX","Texas"
"2534",48015,"Austin","TX","Texas"
"2535",48017,"Bailey","TX","Texas"
"2536",48019,"Bandera","TX","Texas"
"2537",48021,"Bastrop","TX","Texas"
"2538",48023,"Baylor","TX","Texas"
"2539",48025,"Bee","TX","Texas"
"2540",48027,"Bell","TX","Texas"
"2541",48029,"Bexar","TX","Texas"
"2542",48031,"Blanco","TX","Texas"
"2543",48033,"Borden","TX","Texas"
"2544",48035,"Bosque","TX","Texas"
"2545",48037,"Bowie","TX","Texas"
"2546",48039,"Brazoria","TX","Texas"
"2547",48041,"Brazos","TX","Texas"
"2548",48043,"Brewster","TX","Texas"
"2549",48045,"Briscoe","TX","Texas"
"2550",48047,"Brooks","TX","Texas"
"2551",48049,"Brown","TX","Texas"
"2552",48051,"Burleson","TX","Texas"
"2553",48053,"Burnet","TX","Texas"
"2554",48055,"Caldwell","TX","Texas"
"2555",48057,"Calhoun","TX","Texas"
"2556",48059,"Callahan","TX","Texas"
"2557",48061,"Cameron","TX","Texas"
"2558",48063,"Camp","TX","Texas"
"2559",48065,"Carson","TX","Texas"
"2560",48067,"Cass","TX","Texas"
"2561",48069,"Castro","TX","Texas"
"2562",48071,"Chambers","TX","Texas"
"2563",48073,"Cherokee","TX","Texas"
"2564",48075,"Childress","TX","Texas"
"2565",48077,"Clay","TX","Texas"
"2566",48079,"Cochran","TX","Texas"
"2567",48081,"Coke","TX","Texas"
"2568",48083,"Coleman","TX","Texas"
"2569",48085,"Collin","TX","Texas"
"2570",48087,"Collingsworth","TX","Texas"
"2571",48089,"Colorado","TX","Texas"
"2572",48091,"Comal","TX","Texas"
"2573",48093,"Comanche","TX","Texas"
"2574",48095,"Concho","TX","Texas"
"2575",48097,"Cooke","TX","Texas"
"2576",48099,"Coryell","TX","Texas"
"2577",48101,"Cottle","TX","Texas"
"2578",48103,"Crane","TX","Texas"
"2579",48105,"Crockett","TX","Texas"
"2580",48107,"Crosby","TX","Texas"
"2581",48109,"Culberson","TX","Texas"
"2582",48111,"Dallam","TX","Texas"
"2583",48113,"Dallas","TX","Texas"
"2584",48115,"Dawson","TX","Texas"
"2585",48117,"Deaf Smith","TX","Texas"
"2586",48119,"Delta","TX","Texas"
"2587",48121,"Denton","TX","Texas"
"2588",48123,"DeWitt","TX","Texas"
"2589",48125,"Dickens","TX","Texas"
"2590",48127,"Dimmit","TX","Texas"
"2591",48129,"Donley","TX","Texas"
"2592",48131,"Duval","TX","Texas"
"2593",48133,"Eastland","TX","Texas"
"2594",48135,"Ector","TX","Texas"
"2595",48137,"Edwards","TX","Texas"
"2596",48139,"Ellis","TX","Texas"
"2597",48141,"El Paso","TX","Texas"
"2598",48143,"Erath","TX","Texas"
"2599",48145,"Falls","TX","Texas"
"2600",48147,"Fannin","TX","Texas"
"2601",48149,"Fayette","TX","Texas"
"2602",48151,"Fisher","TX","Texas"
"2603",48153,"Floyd","TX","Texas"
"2604",48155,"Foard","TX","Texas"
"2605",48157,"Fort Bend","TX","Texas"
"2606",48159,"Franklin","TX","Texas"
"2607",48161,"Freestone","TX","Texas"
"2608",48163,"Frio","TX","Texas"
"2609",48165,"Gaines","TX","Texas"
"2610",48167,"Galveston","TX","Texas"
"2611",48169,"Garza","TX","Texas"
"2612",48171,"Gillespie","TX","Texas"
"2613",48173,"Glasscock","TX","Texas"
"2614",48175,"Goliad","TX","Texas"
"2615",48177,"Gonzales","TX","Texas"
"2616",48179,"Gray","TX","Texas"
"2617",48181,"Grayson","TX","Texas"
"2618",48183,"Gregg","TX","Texas"
"2619",48185,"Grimes","TX","Texas"
"2620",48187,"Guadalupe","TX","Texas"
"2621",48189,"Hale","TX","Texas"
"2622",48191,"Hall","TX","Texas"
"2623",48193,"Hamilton","TX","Texas"
"2624",48195,"Hansford","TX","Texas"
"2625",48197,"Hardeman","TX","Texas"
"2626",48199,"Hardin","TX","Texas"
"2627",48201,"Harris","TX","Texas"
"2628",48203,"Harrison","TX","Texas"
"2629",48205,"Hartley","TX","Texas"
"2630",48207,"Haskell","TX","Texas"
"2631",48209,"Hays","TX","Texas"
"2632",48211,"Hemphill","TX","Texas"
"2633",48213,"Henderson","TX","Texas"
"2634",48215,"Hidalgo","TX","Texas"
"2635",48217,"Hill","TX","Texas"
"2636",48219,"Hockley","TX","Texas"
"2637",48221,"Hood","TX","Texas"
"2638",48223,"Hopkins","TX","Texas"
"2639",48225,"Houston","TX","Texas"
"2640",48227,"Howard","TX","Texas"
"2641",48229,"Hudspeth","TX","Texas"
"2642",48231,"Hunt","TX","Texas"
"2643",48233,"Hutchinson","TX","Texas"
"2644",48235,"Irion","TX","Texas"
"2645",48237,"Jack","TX","Texas"
"2646",48239,"Jackson","TX","Texas"
"2647",48241,"Jasper","TX","Texas"
"2648",48243,"Jeff Davis","TX","Texas"
"2649",48245,"Jefferson","TX","Texas"
"2650",48247,"Jim Hogg","TX","Texas"
"2651",48249,"Jim Wells","TX","Texas"
"2652",48251,"Johnson","TX","Texas"
"2653",48253,"Jones","TX","Texas"
"2654",48255,"Karnes","TX","Texas"
"2655",48257,"Kaufman","TX","Texas"
"2656",48259,"Kendall","TX","Texas"
"2657",48261,"Kenedy","TX","Texas"
"2658",48263,"Kent","TX","Texas"
"2659",48265,"Kerr","TX","Texas"
"2660",48267,"Kimble","TX","Texas"
"2661",48269,"King","TX","Texas"
"2662",48271,"Kinney","TX","Texas"
"2663",48273,"Kleberg","TX","Texas"
"2664",48275,"Knox","TX","Texas"
"2665",48277,"Lamar","TX","Texas"
"2666",48279,"Lamb","TX","Texas"
"2667",48281,"Lampasas","TX","Texas"
"2668",48283,"La Salle","TX","Texas"
"2669",48285,"Lavaca","TX","Texas"
"2670",48287,"Lee","TX","Texas"
"2671",48289,"Leon","TX","Texas"
"2672",48291,"Liberty","TX","Texas"
"2673",48293,"Limestone","TX","Texas"
"2674",48295,"Lipscomb","TX","Texas"
"2675",48297,"Live Oak","TX","Texas"
"2676",48299,"Llano","TX","Texas"
"2677",48301,"Loving","TX","Texas"
"2678",48303,"Lubbock","TX","Texas"
"2679",48305,"Lynn","TX","Texas"
"2680",48307,"McCulloch","TX","Texas"
"2681",48309,"McLennan","TX","Texas"
"2682",48311,"McMullen","TX","Texas"
"2683",48313,"Madison","TX","Texas"
"2684",48315,"Marion","TX","Texas"
"2685",48317,"Martin","TX","Texas"
"2686",48319,"Mason","TX","Texas"
"2687",48321,"Matagorda","TX","Texas"
"2688",48323,"Maverick","TX","Texas"
"2689",48325,"Medina","TX","Texas"
"2690",48327,"Menard","TX","Texas"
"2691",48329,"Midland","TX","Texas"
"2692",48331,"Milam","TX","Texas"
"2693",48333,"Mills","TX","Texas"
"2694",48335,"Mitchell","TX","Texas"
"2695",48337,"Montague","TX","Texas"
"2696",48339,"Montgomery","TX","Texas"
"2697",48341,"Moore","TX","Texas"
"2698",48343,"Morris","TX","Texas"
"2699",48345,"Motley","TX","Texas"
"2700",48347,"Nacogdoches","TX","Texas"
"2701",48349,"Navarro","TX","Texas"
"2702",48351,"Newton","TX","Texas"
"2703",48353,"Nolan","TX","Texas"
"2704",48355,"Nueces","TX","Texas"
"2705",48357,"Ochiltree","TX","Texas"
"2706",48359,"Oldham","TX","Texas"
"2707",48361,"Orange","TX","Texas"
"2708",48363,"Palo Pinto","TX","Texas"
"2709",48365,"Panola","TX","Texas"
"2710",48367,"Parker","TX","Texas"
"2711",48369,"Parmer","TX","Texas"
"2712",48371,"Pecos","TX","Texas"
"2713",48373,"Polk","TX","Texas"
"2714",48375,"Potter","TX","Texas"
"2715",48377,"Presidio","TX","Texas"
"2716",48379,"Rains","TX","Texas"
"2717",48381,"Randall","TX","Texas"
"2718",48383,"Reagan","TX","Texas"
"2719",48385,"Real","TX","Texas"
"2720",48387,"Red River","TX","Texas"
"2721",48389,"Reeves","TX","Texas"
"2722",48391,"Refugio","TX","Texas"
"2723",48393,"Roberts","TX","Texas"
"2724",48395,"Robertson","TX","Texas"
"2725",48397,"Rockwall","TX","Texas"
"2726",48399,"Runnels","TX","Texas"
"2727",48401,"Rusk","TX","Texas"
"2728",48403,"Sabine","TX","Texas"
"2729",48405,"San Augustine","TX","Texas"
"2730",48407,"San Jacinto","TX","Texas"
"2731",48409,"San Patricio","TX","Texas"
"2732",48411,"San Saba","TX","Texas"
"2733",48413,"Schleicher","TX","Texas"
"2734",48415,"Scurry","TX","Texas"
"2735",48417,"Shackelford","TX","Texas"
"2736",48419,"Shelby","TX","Texas"
"2737",48421,"Sherman","TX","Texas"
"2738",48423,"Smith","TX","Texas"
"2739",48425,"Somervell","TX","Texas"
"2740",48427,"Starr","TX","Texas"
"2741",48429,"Stephens","TX","Texas"
"2742",48431,"Sterling","TX","Texas"
"2743",48433,"Stonewall","TX","Texas"
"2744",48435,"Sutton","TX","Texas"
"2745",48437,"Swisher","TX","Texas"
"2746",48439,"Tarrant","TX","Texas"
"2747",48441,"Taylor","TX","Texas"
"2748",48443,"Terrell","TX","Texas"
"2749",48445,"Terry","TX","Texas"
"2750",48447,"Throckmorton","TX","Texas"
"2751",48449,"Titus","TX","Texas"
"2752",48451,"Tom Green","TX","Texas"
"2753",48453,"Travis","TX","Texas"
"2754",48455,"Trinity","TX","Texas"
"2755",48457,"Tyler","TX","Texas"
"2756",48459,"Upshur","TX","Texas"
"2757",48461,"Upton","TX","Texas"
"2758",48463,"Uvalde","TX","Texas"
"2759",48465,"Val Verde","TX","Texas"
"2760",48467,"Van Zandt","TX","Texas"
"2761",48469,"Victoria","TX","Texas"
"2762",48471,"Walker","TX","Texas"
"2763",48473,"Waller","TX","Texas"
"2764",48475,"Ward","TX","Texas"
"2765",48477,"Washington","TX","Texas"
"2766",48479,"Webb","TX","Texas"
"2767",48481,"Wharton","TX","Texas"
"2768",48483,"Wheeler","TX","Texas"
"2769",48485,"Wichita","TX","Texas"
"2770",48487,"Wilbarger","TX","Texas"
"2771",48489,"Willacy","TX","Texas"
"2772",48491,"Williamson","TX","Texas"
"2773",48493,"Wilson","TX","Texas"
"2774",48495,"Winkler","TX","Texas"
"2775",48497,"Wise","TX","Texas"
"2776",48499,"Wood","TX","Texas"
"2777",48501,"Yoakum","TX","Texas"
"2778",48503,"Young","TX","Texas"
"2779",48505,"Zapata","TX","Texas"
"2780",48507,"Zavala","TX","Texas"
"2781",49001,"Beaver","UT","Utah"
"2782",49003,"Box Elder","UT","Utah"
"2783",49005,"Cache","UT","Utah"
"2784",49007,"Carbon","UT","Utah"
"2785",49009,"Daggett","UT","Utah"
"2786",49011,"Davis","UT","Utah"
"2787",49013,"Duchesne","UT","Utah"
"2788",49015,"Emery","UT","Utah"
"2789",49017,"Garfield","UT","Utah"
"2790",49019,"Grand","UT","Utah"
"2791",49021,"Iron","UT","Utah"
"2792",49023,"Juab","UT","Utah"
"2793",49025,"Kane","UT","Utah"
"2794",49027,"Millard","UT","Utah"
"2795",49029,"Morgan","UT","Utah"
"2796",49031,"Piute","UT","Utah"
"2797",49033,"Rich","UT","Utah"
"2798",49035,"Salt Lake","UT","Utah"
"2799",49037,"San Juan","UT","Utah"
"2800",49039,"Sanpete","UT","Utah"
"2801",49041,"Sevier","UT","Utah"
"2802",49043,"Summit","UT","Utah"
"2803",49045,"Tooele","UT","Utah"
"2804",49047,"Uintah","UT","Utah"
"2805",49049,"Utah","UT","Utah"
"2806",49051,"Wasatch","UT","Utah"
"2807",49053,"Washington","UT","Utah"
"2808",49055,"Wayne","UT","Utah"
"2809",49057,"Weber","UT","Utah"
"2810",50001,"Addison","VT","Vermont"
"2811",50003,"Bennington","VT","Vermont"
"2812",50005,"Caledonia","VT","Vermont"
"2813",50007,"Chittenden","VT","Vermont"
"2814",50009,"Essex","VT","Vermont"
"2815",50011,"Franklin","VT","Vermont"
"2816",50013,"Grand Isle","VT","Vermont"
"2817",50015,"Lamoille","VT","Vermont"
"2818",50017,"Orange","VT","Vermont"
"2819",50019,"Orleans","VT","Vermont"
"2820",50021,"Rutland","VT","Vermont"
"2821",50023,"Washington","VT","Vermont"
"2822",50025,"Windham","VT","Vermont"
"2823",50027,"Windsor","VT","Vermont"
"2824",51001,"Accomack","VA","Virginia"
"2825",51003,"Albemarle","VA","Virginia"
"2826",51005,"Alleghany","VA","Virginia"
"2827",51007,"Amelia","VA","Virginia"
"2828",51009,"Amherst","VA","Virginia"
"2829",51011,"Appomattox","VA","Virginia"
"2830",51013,"Arlington","VA","Virginia"
"2831",51015,"Augusta","VA","Virginia"
"2832",51017,"Bath","VA","Virginia"
"2833",51019,"Bedford","VA","Virginia"
"2834",51021,"Bland","VA","Virginia"
"2835",51023,"Botetourt","VA","Virginia"
"2836",51025,"Brunswick","VA","Virginia"
"2837",51027,"Buchanan","VA","Virginia"
"2838",51029,"Buckingham","VA","Virginia"
"2839",51031,"Campbell","VA","Virginia"
"2840",51033,"Caroline","VA","Virginia"
"2841",51035,"Carroll","VA","Virginia"
"2842",51036,"Charles City","VA","Virginia"
"2843",51037,"Charlotte","VA","Virginia"
"2844",51041,"Chesterfield","VA","Virginia"
"2845",51043,"Clarke","VA","Virginia"
"2846",51045,"Craig","VA","Virginia"
"2847",51047,"Culpeper","VA","Virginia"
"2848",51049,"Cumberland","VA","Virginia"
"2849",51051,"Dickenson","VA","Virginia"
"2850",51053,"Dinwiddie","VA","Virginia"
"2851",51057,"Essex","VA","Virginia"
"2852",51059,"Fairfax","VA","Virginia"
"2853",51061,"Fauquier","VA","Virginia"
"2854",51063,"Floyd","VA","Virginia"
"2855",51065,"Fluvanna","VA","Virginia"
"2856",51067,"Franklin","VA","Virginia"
"2857",51069,"Frederick","VA","Virginia"
"2858",51071,"Giles","VA","Virginia"
"2859",51073,"Gloucester","VA","Virginia"
"2860",51075,"Goochland","VA","Virginia"
"2861",51077,"Grayson","VA","Virginia"
"2862",51079,"Greene","VA","Virginia"
"2863",51081,"Greensville","VA","Virginia"
"2864",51083,"Halifax","VA","Virginia"
"2865",51085,"Hanover","VA","Virginia"
"2866",51087,"Henrico","VA","Virginia"
"2867",51089,"Henry","VA","Virginia"
"2868",51091,"Highland","VA","Virginia"
"2869",51093,"Isle of Wight","VA","Virginia"
"2870",51095,"James City","VA","Virginia"
"2871",51097,"King and Queen","VA","Virginia"
"2872",51099,"King George","VA","Virginia"
"2873",51101,"King William","VA","Virginia"
"2874",51103,"Lancaster","VA","Virginia"
"2875",51105,"Lee","VA","Virginia"
"2876",51107,"Loudoun","VA","Virginia"
"2877",51109,"Louisa","VA","Virginia"
"2878",51111,"Lunenburg","VA","Virginia"
"2879",51113,"Madison","VA","Virginia"
"2880",51115,"Mathews","VA","Virginia"
"2881",51117,"Mecklenburg","VA","Virginia"
"2882",51119,"Middlesex","VA","Virginia"
"2883",51121,"Montgomery","VA","Virginia"
"2884",51125,"Nelson","VA","Virginia"
"2885",51127,"New Kent","VA","Virginia"
"2886",51131,"Northampton","VA","Virginia"
"2887",51133,"Northumberland","VA","Virginia"
"2888",51135,"Nottoway","VA","Virginia"
"2889",51137,"Orange","VA","Virginia"
"2890",51139,"Page","VA","Virginia"
"2891",51141,"Patrick","VA","Virginia"
"2892",51143,"Pittsylvania","VA","Virginia"
"2893",51145,"Powhatan","VA","Virginia"
"2894",51147,"Prince Edward","VA","Virginia"
"2895",51149,"Prince George","VA","Virginia"
"2896",51153,"Prince William","VA","Virginia"
"2897",51155,"Pulaski","VA","Virginia"
"2898",51157,"Rappahannock","VA","Virginia"
"2899",51159,"Richmond","VA","Virginia"
"2900",51161,"Roanoke","VA","Virginia"
"2901",51163,"Rockbridge","VA","Virginia"
"2902",51165,"Rockingham","VA","Virginia"
"2903",51167,"Russell","VA","Virginia"
"2904",51169,"Scott","VA","Virginia"
"2905",51171,"Shenandoah","VA","Virginia"
"2906",51173,"Smyth","VA","Virginia"
"2907",51175,"Southampton","VA","Virginia"
"2908",51177,"Spotsylvania","VA","Virginia"
"2909",51179,"Stafford","VA","Virginia"
"2910",51181,"Surry","VA","Virginia"
"2911",51183,"Sussex","VA","Virginia"
"2912",51185,"Tazewell","VA","Virginia"
"2913",51187,"Warren","VA","Virginia"
"2914",51191,"Washington","VA","Virginia"
"2915",51193,"Westmoreland","VA","Virginia"
"2916",51195,"Wise","VA","Virginia"
"2917",51197,"Wythe","VA","Virginia"
"2918",51199,"York","VA","Virginia"
"2919",51510,"Alexandria city","VA","Virginia"
"2920",51515,"Bedford city","VA","Virginia"
"2921",51520,"Bristol city","VA","Virginia"
"2922",51530,"Buena Vista city","VA","Virginia"
"2923",51540,"Charlottesville city","VA","Virginia"
"2924",51550,"Chesapeake city","VA","Virginia"
"2925",51570,"Colonial Heights city","VA","Virginia"
"2926",51580,"Covington city","VA","Virginia"
"2927",51590,"Danville city","VA","Virginia"
"2928",51595,"Emporia city","VA","Virginia"
"2929",51600,"Fairfax city","VA","Virginia"
"2930",51610,"Falls Church city","VA","Virginia"
"2931",51620,"Franklin city","VA","Virginia"
"2932",51630,"Fredericksburg city","VA","Virginia"
"2933",51640,"Galax city","VA","Virginia"
"2934",51650,"Hampton city","VA","Virginia"
"2935",51660,"Harrisonburg city","VA","Virginia"
"2936",51670,"Hopewell city","VA","Virginia"
"2937",51678,"Lexington city","VA","Virginia"
"2938",51680,"Lynchburg city","VA","Virginia"
"2939",51683,"Manassas city","VA","Virginia"
"2940",51685,"Manassas Park city","VA","Virginia"
"2941",51690,"Martinsville city","VA","Virginia"
"2942",51700,"Newport News city","VA","Virginia"
"2943",51710,"Norfolk city","VA","Virginia"
"2944",51720,"Norton city","VA","Virginia"
"2945",51730,"Petersburg city","VA","Virginia"
"2946",51735,"Poquoson city","VA","Virginia"
"2947",51740,"Portsmouth city","VA","Virginia"
"2948",51750,"Radford city","VA","Virginia"
"2949",51760,"Richmond city","VA","Virginia"
"2950",51770,"Roanoke city","VA","Virginia"
"2951",51775,"Salem city","VA","Virginia"
"2952",51790,"Staunton city","VA","Virginia"
"2953",51800,"Suffolk city","VA","Virginia"
"2954",51810,"Virginia Beach city","VA","Virginia"
"2955",51820,"Waynesboro city","VA","Virginia"
"2956",51830,"Williamsburg city","VA","Virginia"
"2957",51840,"Winchester city","VA","Virginia"
"2958",53001,"Adams","WA","Washington"
"2959",53003,"Asotin","WA","Washington"
"2960",53005,"Benton","WA","Washington"
"2961",53007,"Chelan","WA","Washington"
"2962",53009,"Clallam","WA","Washington"
"2963",53011,"Clark","WA","Washington"
"2964",53013,"Columbia","WA","Washington"
"2965",53015,"Cowlitz","WA","Washington"
"2966",53017,"Douglas","WA","Washington"
"2967",53019,"Ferry","WA","Washington"
"2968",53021,"Franklin","WA","Washington"
"2969",53023,"Garfield","WA","Washington"
"2970",53025,"Grant","WA","Washington"
"2971",53027,"Grays Harbor","WA","Washington"
"2972",53029,"Island","WA","Washington"
"2973",53031,"Jefferson","WA","Washington"
"2974",53033,"King","WA","Washington"
"2975",53035,"Kitsap","WA","Washington"
"2976",53037,"Kittitas","WA","Washington"
"2977",53039,"Klickitat","WA","Washington"
"2978",53041,"Lewis","WA","Washington"
"2979",53043,"Lincoln","WA","Washington"
"2980",53045,"Mason","WA","Washington"
"2981",53047,"Okanogan","WA","Washington"
"2982",53049,"Pacific","WA","Washington"
"2983",53051,"Pend Oreille","WA","Washington"
"2984",53053,"Pierce","WA","Washington"
"2985",53055,"San Juan","WA","Washington"
"2986",53057,"Skagit","WA","Washington"
"2987",53059,"Skamania","WA","Washington"
"2988",53061,"Snohomish","WA","Washington"
"2989",53063,"Spokane","WA","Washington"
"2990",53065,"Stevens","WA","Washington"
"2991",53067,"Thurston","WA","Washington"
"2992",53069,"Wahkiakum","WA","Washington"
"2993",53071,"Walla Walla","WA","Washington"
"2994",53073,"Whatcom","WA","Washington"
"2995",53075,"Whitman","WA","Washington"
"2996",53077,"Yakima","WA","Washington"
"2997",54001,"Barbour","WV","West Virginia"
"2998",54003,"Berkeley","WV","West Virginia"
"2999",54005,"Boone","WV","West Virginia"
"3000",54007,"Braxton","WV","West Virginia"
"3001",54009,"Brooke","WV","West Virginia"
"3002",54011,"Cabell","WV","West Virginia"
"3003",54013,"Calhoun","WV","West Virginia"
"3004",54015,"Clay","WV","West Virginia"
"3005",54017,"Doddridge","WV","West Virginia"
"3006",54019,"Fayette","WV","West Virginia"
"3007",54021,"Gilmer","WV","West Virginia"
"3008",54023,"Grant","WV","West Virginia"
"3009",54025,"Greenbrier","WV","West Virginia"
"3010",54027,"Hampshire","WV","West Virginia"
"3011",54029,"Hancock","WV","West Virginia"
"3012",54031,"Hardy","WV","West Virginia"
"3013",54033,"Harrison","WV","West Virginia"
"3014",54035,"Jackson","WV","West Virginia"
"3015",54037,"Jefferson","WV","West Virginia"
"3016",54039,"Kanawha","WV","West Virginia"
"3017",54041,"Lewis","WV","West Virginia"
"3018",54043,"Lincoln","WV","West Virginia"
"3019",54045,"Logan","WV","West Virginia"
"3020",54047,"McDowell","WV","West Virginia"
"3021",54049,"Marion","WV","West Virginia"
"3022",54051,"Marshall","WV","West Virginia"
"3023",54053,"Mason","WV","West Virginia"
"3024",54055,"Mercer","WV","West Virginia"
"3025",54057,"Mineral","WV","West Virginia"
"3026",54059,"Mingo","WV","West Virginia"
"3027",54061,"Monongalia","WV","West Virginia"
"3028",54063,"Monroe","WV","West Virginia"
"3029",54065,"Morgan","WV","West Virginia"
"3030",54067,"Nicholas","WV","West Virginia"
"3031",54069,"Ohio","WV","West Virginia"
"3032",54071,"Pendleton","WV","West Virginia"
"3033",54073,"Pleasants","WV","West Virginia"
"3034",54075,"Pocahontas","WV","West Virginia"
"3035",54077,"Preston","WV","West Virginia"
"3036",54079,"Putnam","WV","West Virginia"
"3037",54081,"Raleigh","WV","West Virginia"
"3038",54083,"Randolph","WV","West Virginia"
"3039",54085,"Ritchie","WV","West Virginia"
"3040",54087,"Roane","WV","West Virginia"
"3041",54089,"Summers","WV","West Virginia"
"3042",54091,"Taylor","WV","West Virginia"
"3043",54093,"Tucker","WV","West Virginia"
"3044",54095,"Tyler","WV","West Virginia"
"3045",54097,"Upshur","WV","West Virginia"
"3046",54099,"Wayne","WV","West Virginia"
"3047",54101,"Webster","WV","West Virginia"
"3048",54103,"Wetzel","WV","West Virginia"
"3049",54105,"Wirt","WV","West Virginia"
"3050",54107,"Wood","WV","West Virginia"
"3051",54109,"Wyoming","WV","West Virginia"
"3052",55001,"Adams","WI","Wisconsin"
"3053",55003,"Ashland","WI","Wisconsin"
"3054",55005,"Barron","WI","Wisconsin"
"3055",55007,"Bayfield","WI","Wisconsin"
"3056",55009,"Brown","WI","Wisconsin"
"3057",55011,"Buffalo","WI","Wisconsin"
"3058",55013,"Burnett","WI","Wisconsin"
"3059",55015,"Calumet","WI","Wisconsin"
"3060",55017,"Chippewa","WI","Wisconsin"
"3061",55019,"Clark","WI","Wisconsin"
"3062",55021,"Columbia","WI","Wisconsin"
"3063",55023,"Crawford","WI","Wisconsin"
"3064",55025,"Dane","WI","Wisconsin"
"3065",55027,"Dodge","WI","Wisconsin"
"3066",55029,"Door","WI","Wisconsin"
"3067",55031,"Douglas","WI","Wisconsin"
"3068",55033,"Dunn","WI","Wisconsin"
"3069",55035,"Eau Claire","WI","Wisconsin"
"3070",55037,"Florence","WI","Wisconsin"
"3071",55039,"Fond du Lac","WI","Wisconsin"
"3072",55041,"Forest","WI","Wisconsin"
"3073",55043,"Grant","WI","Wisconsin"
"3074",55045,"Green","WI","Wisconsin"
"3075",55047,"Green Lake","WI","Wisconsin"
"3076",55049,"Iowa","WI","Wisconsin"
"3077",55051,"Iron","WI","Wisconsin"
"3078",55053,"Jackson","WI","Wisconsin"
"3079",55055,"Jefferson","WI","Wisconsin"
"3080",55057,"Juneau","WI","Wisconsin"
"3081",55059,"Kenosha","WI","Wisconsin"
"3082",55061,"Kewaunee","WI","Wisconsin"
"3083",55063,"La Crosse","WI","Wisconsin"
"3084",55065,"Lafayette","WI","Wisconsin"
"3085",55067,"Langlade","WI","Wisconsin"
"3086",55069,"Lincoln","WI","Wisconsin"
"3087",55071,"Manitowoc","WI","Wisconsin"
"3088",55073,"Marathon","WI","Wisconsin"
"3089",55075,"Marinette","WI","Wisconsin"
"3090",55077,"Marquette","WI","Wisconsin"
"3091",55078,"Menominee","WI","Wisconsin"
"3092",55079,"Milwaukee","WI","Wisconsin"
"3093",55081,"Monroe","WI","Wisconsin"
"3094",55083,"Oconto","WI","Wisconsin"
"3095",55085,"Oneida","WI","Wisconsin"
"3096",55087,"Outagamie","WI","Wisconsin"
"3097",55089,"Ozaukee","WI","Wisconsin"
"3098",55091,"Pepin","WI","Wisconsin"
"3099",55093,"Pierce","WI","Wisconsin"
"3100",55095,"Polk","WI","Wisconsin"
"3101",55097,"Portage","WI","Wisconsin"
"3102",55099,"Price","WI","Wisconsin"
"3103",55101,"Racine","WI","Wisconsin"
"3104",55103,"Richland","WI","Wisconsin"
"3105",55105,"Rock","WI","Wisconsin"
"3106",55107,"Rusk","WI","Wisconsin"
"3107",55109,"St. Croix","WI","Wisconsin"
"3108",55111,"Sauk","WI","Wisconsin"
"3109",55113,"Sawyer","WI","Wisconsin"
"3110",55115,"Shawano","WI","Wisconsin"
"3111",55117,"Sheboygan","WI","Wisconsin"
"3112",55119,"Taylor","WI","Wisconsin"
"3113",55121,"Trempealeau","WI","Wisconsin"
"3114",55123,"Vernon","WI","Wisconsin"
"3115",55125,"Vilas","WI","Wisconsin"
"3116",55127,"Walworth","WI","Wisconsin"
"3117",55129,"Washburn","WI","Wisconsin"
"3118",55131,"Washington","WI","Wisconsin"
"3119",55133,"Waukesha","WI","Wisconsin"
"3120",55135,"Waupaca","WI","Wisconsin"
"3121",55137,"Waushara","WI","Wisconsin"
"3122",55139,"Winnebago","WI","Wisconsin"
"3123",55141,"Wood","WI","Wisconsin"
"3124",56001,"Albany","WY","Wyoming"
"3125",56003,"Big Horn","WY","Wyoming"
"3126",56005,"Campbell","WY","Wyoming"
"3127",56007,"Carbon","WY","Wyoming"
"3128",56009,"Converse","WY","Wyoming"
"3129",56011,"Crook","WY","Wyoming"
"3130",56013,"Fremont","WY","Wyoming"
"3131",56015,"Goshen","WY","Wyoming"
"3132",56017,"Hot Springs","WY","Wyoming"
"3133",56019,"Johnson","WY","Wyoming"
"3134",56021,"Laramie","WY","Wyoming"
"3135",56023,"Lincoln","WY","Wyoming"
"3136",56025,"Natrona","WY","Wyoming"
"3137",56027,"Niobrara","WY","Wyoming"
"3138",56029,"Park","WY","Wyoming"
"3139",56031,"Platte","WY","Wyoming"
"3140",56033,"Sheridan","WY","Wyoming"
"3141",56035,"Sublette","WY","Wyoming"
"3142",56037,"Sweetwater","WY","Wyoming"
"3143",56039,"Teton","WY","Wyoming"
"3144",56041,"Uinta","WY","Wyoming"
"3145",56043,"Washakie","WY","Wyoming"
"3146",56045,"Weston","WY","Wyoming"
